review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,vader_compound,vader_label,tb_polarity,tb_subjectivity,topic_label,topic_probability,word_count
797,10,New England Deli,American,needs_improvement,2024-10-31,4,0.3612,positive,0.2214,0.5589,Food Quality & Taste,0.5495,18
931,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-01,4,0.2263,positive,-0.5,1.0,Value & Pricing,0.9379,17
1153,15,Federal Street Fare,American,needs_improvement,2024-11-02,4,0.7351,positive,0.575,0.75,Customer Service,0.5112,15
667,8,Mediterranean Table,Mediterranean,platinum,2024-11-02,5,0.8481,positive,0.3714,0.6423,Packaging & Presentation,0.7302,19
431,5,Green Garden Catering,Vegetarian,gold,2024-11-02,5,0.8807,positive,0.5,0.4,Packaging & Presentation,0.938,19
106,2,Spice Route Catering,Indian,gold,2024-11-03,5,0.872,positive,0.2,0.8333,Customer Service,0.6437,29
1005,13,The Smokehouse BBQ,BBQ,silver,2024-11-03,4,0.0,neutral,0.1,0.1,Packaging & Presentation,0.9424,11
400,5,Green Garden Catering,Vegetarian,gold,2024-11-04,5,0.7717,positive,0.25,0.6875,Food Quality & Taste,0.9424,21
364,5,Green Garden Catering,Vegetarian,gold,2024-11-04,5,0.7906,positive,0.45,0.55,Customer Service,0.6225,24
650,8,Mediterranean Table,Mediterranean,platinum,2024-11-04,5,0.807,positive,1.0,1.0,Packaging & Presentation,0.9418,17
922,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-05,4,0.2263,positive,-0.5,1.0,Value & Pricing,0.542,15
397,5,Green Garden Catering,Vegetarian,gold,2024-11-06,5,0.3818,positive,0.3111,0.5056,Food Quality & Taste,0.5214,18
723,9,Seoul Kitchen Catering,Korean,gold,2024-11-07,4,0.5574,positive,-0.2,0.6917,Packaging & Presentation,0.509,16
56,1,Boston Box Lunch Co.,American,platinum,2024-11-07,4,0.0,neutral,0.0,0.0,Food Quality & Taste,0.8998,10
157,2,Spice Route Catering,Indian,gold,2024-11-08,5,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9635,18
554,7,The Grain Bowl,American,silver,2024-11-10,4,0.6369,positive,1.0,0.3,Customer Service,0.8644,16
1175,15,Federal Street Fare,American,needs_improvement,2024-11-10,4,0.6369,positive,1.0,0.3,Food Quality & Taste,0.8372,16
862,11,Saffron House,Middle Eastern,gold,2024-11-11,5,0.8402,positive,0.4583,0.7292,Delivery & Timeliness,0.5835,21
309,4,Bella Cucina Events,Italian,platinum,2024-11-12,5,0.9136,positive,0.525,0.6375,Delivery & Timeliness,0.3969,25
1008,13,The Smokehouse BBQ,BBQ,silver,2024-11-13,4,0.5106,positive,0.4171,0.8271,Value & Pricing,0.9555,14
1007,13,The Smokehouse BBQ,BBQ,silver,2024-11-13,4,0.5719,positive,0.55,0.55,Delivery & Timeliness,0.9428,14
546,7,The Grain Bowl,American,silver,2024-11-15,4,0.7269,positive,0.6,1.0,Packaging & Presentation,0.5396,14
583,7,The Grain Bowl,American,silver,2024-11-15,4,0.5106,positive,0.1,0.2,Customer Service,0.6833,14
404,5,Green Garden Catering,Vegetarian,gold,2024-11-15,5,0.0,neutral,0.1,0.1,Packaging & Presentation,0.9524,18
486,6,Taqueria Del Sol,Mexican,gold,2024-11-16,4,0.2263,positive,-0.2,0.55,Value & Pricing,0.9422,14
748,9,Seoul Kitchen Catering,Korean,gold,2024-11-16,4,0.765,positive,0.5,0.9,Value & Pricing,0.5666,12
1164,15,Federal Street Fare,American,needs_improvement,2024-11-17,4,0.875,positive,0.725,1.0,Customer Service,0.9556,18
112,2,Spice Route Catering,Indian,gold,2024-11-17,4,0.5413,positive,-0.1,0.75,Value & Pricing,0.5666,17
893,11,Saffron House,Middle Eastern,gold,2024-11-17,4,0.7269,positive,0.6,1.0,Customer Service,0.933,16
728,9,Seoul Kitchen Catering,Korean,gold,2024-11-17,5,0.0,neutral,0.0,0.0,Packaging & Presentation,0.9665,19
1123,14,Garden State Greens,Vegetarian,silver,2024-11-18,5,0.5239,positive,0.4786,0.8119,Customer Service,0.4028,22
770,10,New England Deli,American,needs_improvement,2024-11-18,4,0.5106,positive,0.5,0.9,Value & Pricing,0.5159,13
989,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-19,4,0.5994,positive,0.85,1.0,Customer Service,0.5417,16
1112,14,Garden State Greens,Vegetarian,silver,2024-11-19,4,0.7579,positive,0.8,1.0,Delivery & Timeliness,0.4842,15
918,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-22,4,0.5106,positive,0.5,0.9,Value & Pricing,0.7195,12
91,1,Boston Box Lunch Co.,American,platinum,2024-11-23,5,0.8271,positive,0.2667,0.4333,Food Quality & Taste,0.3729,28
1060,13,The Smokehouse BBQ,BBQ,silver,2024-11-23,4,0.8479,positive,1.0,0.65,Food Quality & Taste,0.8646,13
673,8,Mediterranean Table,Mediterranean,platinum,2024-11-23,5,0.7351,positive,0.2333,0.3333,Customer Service,0.8417,26
1006,13,The Smokehouse BBQ,BBQ,silver,2024-11-23,4,0.7906,positive,0.625,0.925,Delivery & Timeliness,0.51,16
630,8,Mediterranean Table,Mediterranean,platinum,2024-11-24,5,0.4019,positive,0.1,0.3833,Packaging & Presentation,0.9691,20
582,7,The Grain Bowl,American,silver,2024-11-24,4,0.0,neutral,0.2929,0.7179,Value & Pricing,0.6701,12
492,6,Taqueria Del Sol,Mexican,gold,2024-11-24,4,0.5574,positive,-0.2,0.6917,Packaging & Presentation,0.509,16
685,9,Seoul Kitchen Catering,Korean,gold,2024-11-24,5,0.5423,positive,0.1111,0.8056,Value & Pricing,0.955,22
722,9,Seoul Kitchen Catering,Korean,gold,2024-11-25,5,0.7096,positive,0.4,0.4875,Packaging & Presentation,0.3968,21
560,7,The Grain Bowl,American,silver,2024-11-25,4,0.7096,positive,0.4333,0.8333,Packaging & Presentation,0.5111,13
933,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-26,4,0.3182,positive,0.2952,0.6452,Delivery & Timeliness,0.5124,12
792,10,New England Deli,American,needs_improvement,2024-11-26,4,0.3182,positive,0.2,0.3,Delivery & Timeliness,0.9332,10
293,4,Bella Cucina Events,Italian,platinum,2024-11-26,5,0.8555,positive,0.325,0.4,Food Quality & Taste,0.9553,25
394,5,Green Garden Catering,Vegetarian,gold,2024-11-26,5,0.8514,positive,0.4333,0.6667,Food Quality & Taste,0.9496,19
981,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-27,4,0.7269,positive,0.6,1.0,Customer Service,0.6834,13
553,7,The Grain Bowl,American,silver,2024-11-27,4,0.3612,positive,0.1333,0.3,Food Quality & Taste,0.7465,16
149,2,Spice Route Catering,Indian,gold,2024-11-28,4,0.6249,positive,0.2833,0.5542,Food Quality & Taste,0.9555,17
130,2,Spice Route Catering,Indian,gold,2024-11-28,4,0.7425,positive,0.65,0.75,Delivery & Timeliness,0.6016,17
699,9,Seoul Kitchen Catering,Korean,gold,2024-11-29,4,0.5994,positive,0.3778,0.6389,Food Quality & Taste,0.5052,11
998,13,The Smokehouse BBQ,BBQ,silver,2024-11-30,4,0.6369,positive,1.0,0.3,Food Quality & Taste,0.8662,13
666,8,Mediterranean Table,Mediterranean,platinum,2024-12-01,4,0.0,neutral,0.2929,0.7179,Value & Pricing,0.9325,15
622,8,Mediterranean Table,Mediterranean,platinum,2024-12-01,5,0.3804,positive,0.1333,0.2,Food Quality & Taste,0.3618,18
462,6,Taqueria Del Sol,Mexican,gold,2024-12-02,4,0.9001,positive,0.5167,0.9167,Customer Service,0.48,15
679,8,Mediterranean Table,Mediterranean,platinum,2024-12-03,5,0.0,neutral,0.0,0.0,Packaging & Presentation,0.9665,19
733,9,Seoul Kitchen Catering,Korean,gold,2024-12-03,4,0.7269,positive,0.25,0.65,Value & Pricing,0.9331,17
923,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-03,4,0.3182,positive,0.2,0.3,Delivery & Timeliness,0.9332,10
176,3,Harbor Fresh Kitchen,American,silver,2024-12-04,4,0.7184,positive,0.65,0.75,Delivery & Timeliness,0.9555,14
962,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-06,5,0.8126,positive,0.5333,0.3,Value & Pricing,0.4914,21
358,5,Green Garden Catering,Vegetarian,gold,2024-12-06,4,0.5413,positive,-0.1,0.75,Value & Pricing,0.5666,17
779,10,New England Deli,American,needs_improvement,2024-12-07,4,0.6124,positive,0.5,0.875,Packaging & Presentation,0.5741,13
1147,15,Federal Street Fare,American,needs_improvement,2024-12-07,4,0.0,neutral,0.0,0.0,Food Quality & Taste,0.8992,13
609,8,Mediterranean Table,Mediterranean,platinum,2024-12-07,5,0.765,positive,0.5,0.9,Value & Pricing,0.9635,21
44,1,Boston Box Lunch Co.,American,platinum,2024-12-09,5,0.8268,positive,1.0,1.0,Delivery & Timeliness,0.9552,21
613,8,Mediterranean Table,Mediterranean,platinum,2024-12-09,4,0.6115,positive,0.5286,0.8119,Value & Pricing,0.9325,12
227,3,Harbor Fresh Kitchen,American,silver,2024-12-09,4,0.6361,positive,0.3778,0.6389,Food Quality & Taste,0.9428,14
1013,13,The Smokehouse BBQ,BBQ,silver,2024-12-09,4,0.807,positive,0.4,0.5,Customer Service,0.9329,14
681,9,Seoul Kitchen Catering,Korean,gold,2024-12-09,4,0.4215,positive,0.35,0.55,Packaging & Presentation,0.9424,11
606,8,Mediterranean Table,Mediterranean,platinum,2024-12-09,4,0.6124,positive,0.3,0.4875,Food Quality & Taste,0.6089,12
113,2,Spice Route Catering,Indian,gold,2024-12-10,5,0.4215,positive,0.0964,0.6339,Value & Pricing,0.9666,24
331,4,Bella Cucina Events,Italian,platinum,2024-12-10,5,0.6486,positive,0.3,0.5,Delivery & Timeliness,0.9692,15
127,2,Spice Route Catering,Indian,gold,2024-12-10,5,0.9237,positive,0.7,0.75,Delivery & Timeliness,0.5832,15
1130,14,Garden State Greens,Vegetarian,silver,2024-12-10,5,0.9117,positive,0.4088,0.7288,Delivery & Timeliness,0.3681,25
1028,13,The Smokehouse BBQ,BBQ,silver,2024-12-11,4,0.7096,positive,0.4167,0.7083,Packaging & Presentation,0.5857,11
980,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-11,4,0.2263,positive,0.0286,0.8119,Value & Pricing,0.9555,16
670,8,Mediterranean Table,Mediterranean,platinum,2024-12-12,5,0.5994,positive,0.85,1.0,Customer Service,0.5556,23
320,4,Bella Cucina Events,Italian,platinum,2024-12-12,5,0.6124,positive,0.15,0.5,Packaging & Presentation,0.5451,17
924,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-13,4,0.8581,positive,1.0,0.65,Food Quality & Taste,0.8646,13
21,1,Boston Box Lunch Co.,American,platinum,2024-12-14,5,0.855,positive,0.3737,0.6663,Food Quality & Taste,0.9527,19
950,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-14,4,0.4019,positive,0.1,0.3833,Packaging & Presentation,0.9496,12
78,1,Boston Box Lunch Co.,American,platinum,2024-12-16,5,0.5709,positive,-0.155,0.6383,Food Quality & Taste,0.509,22
538,7,The Grain Bowl,American,silver,2024-12-16,4,0.807,positive,1.0,1.0,Packaging & Presentation,0.932,10
1061,13,The Smokehouse BBQ,BBQ,silver,2024-12-17,4,0.3182,positive,0.2952,0.6452,Delivery & Timeliness,0.4799,12
737,9,Seoul Kitchen Catering,Korean,gold,2024-12-19,5,0.7089,positive,0.3778,0.6389,Food Quality & Taste,0.583,19
689,9,Seoul Kitchen Catering,Korean,gold,2024-12-19,5,0.5267,positive,0.2,0.3,Food Quality & Taste,0.6188,27
528,7,The Grain Bowl,American,silver,2024-12-20,4,0.7003,positive,0.175,1.0,Value & Pricing,0.4842,19
675,8,Mediterranean Table,Mediterranean,platinum,2024-12-20,5,0.7783,positive,0.2778,0.3444,Delivery & Timeliness,0.6051,20
540,7,The Grain Bowl,American,silver,2024-12-20,4,0.0,neutral,0.2286,0.5119,Value & Pricing,0.9323,12
869,11,Saffron House,Middle Eastern,gold,2024-12-20,4,0.3612,positive,0.15,0.4,Food Quality & Taste,0.9464,19
1197,15,Federal Street Fare,American,needs_improvement,2024-12-21,4,0.7351,positive,0.4333,0.6,Delivery & Timeliness,0.4896,20
393,5,Green Garden Catering,Vegetarian,gold,2024-12-22,5,0.5719,positive,1.0,1.0,Packaging & Presentation,0.4857,22
680,9,Seoul Kitchen Catering,Korean,gold,2024-12-23,4,0.807,positive,0.625,0.925,Value & Pricing,0.9378,12
483,6,Taqueria Del Sol,Mexican,gold,2024-12-23,4,0.7579,positive,0.2667,0.5583,Food Quality & Taste,0.9555,18
640,8,Mediterranean Table,Mediterranean,platinum,2024-12-23,4,0.3182,positive,0.3,0.5,Delivery & Timeliness,0.6444,10
28,1,Boston Box Lunch Co.,American,platinum,2024-12-24,5,0.8555,positive,0.2667,0.5,Customer Service,0.9525,24
108,2,Spice Route Catering,Indian,gold,2024-12-24,5,0.7579,positive,0.45,0.425,Packaging & Presentation,0.9375,15
806,10,New England Deli,American,needs_improvement,2024-12-24,4,0.6808,positive,0.25,1.0,Value & Pricing,0.5099,18
646,8,Mediterranean Table,Mediterranean,platinum,2024-12-24,5,0.4215,positive,-0.3333,0.6667,Value & Pricing,0.768,23
738,9,Seoul Kitchen Catering,Korean,gold,2024-12-25,5,0.6124,positive,0.5,0.875,Food Quality & Taste,0.9379,19
586,7,The Grain Bowl,American,silver,2024-12-26,4,0.0,neutral,0.0,0.0,Food Quality & Taste,0.8846,13
908,11,Saffron House,Middle Eastern,gold,2024-12-27,5,0.6369,positive,0.5286,0.5786,Value & Pricing,0.9423,22
445,6,Taqueria Del Sol,Mexican,gold,2024-12-27,5,0.8176,positive,0.1,0.36,Food Quality & Taste,0.6607,26
1011,13,The Smokehouse BBQ,BBQ,silver,2024-12-27,4,0.6369,positive,-0.1,0.5,Value & Pricing,0.5111,18
1022,13,The Smokehouse BBQ,BBQ,silver,2024-12-27,4,0.5719,positive,1.0,1.0,Delivery & Timeliness,0.51,15
967,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-28,4,0.6124,positive,0.5,0.875,Food Quality & Taste,0.9195,15
986,12,Pacific Rim Catering,Asian Fusion,silver,2024-12-28,4,0.5106,positive,0.1,0.25,Customer Service,0.6834,14
651,8,Mediterranean Table,Mediterranean,platinum,2024-12-28,5,0.7645,positive,0.2667,0.4583,Food Quality & Taste,0.66,20
1183,15,Federal Street Fare,American,needs_improvement,2024-12-29,4,0.7269,positive,0.3952,0.8119,Customer Service,0.4848,15
333,4,Bella Cucina Events,Italian,platinum,2024-12-29,4,0.3804,positive,0.2952,0.6452,Value & Pricing,0.4925,15
804,10,New England Deli,American,needs_improvement,2024-12-29,4,0.6808,positive,0.45,0.8,Value & Pricing,0.5666,12
886,11,Saffron House,Middle Eastern,gold,2024-12-29,5,0.5106,positive,0.1964,0.4839,Customer Service,0.5395,23
1057,13,The Smokehouse BBQ,BBQ,silver,2024-12-30,4,0.7579,positive,0.5611,0.8056,Customer Service,0.6134,16
860,11,Saffron House,Middle Eastern,gold,2024-12-30,5,0.7184,positive,0.375,0.8,Value & Pricing,0.6742,18
661,8,Mediterranean Table,Mediterranean,platinum,2024-12-30,5,0.4939,positive,0.3,0.3,Delivery & Timeliness,0.3637,18
11,1,Boston Box Lunch Co.,American,platinum,2024-12-30,5,0.5994,positive,0.3778,0.6389,Delivery & Timeliness,0.5868,18
1047,13,The Smokehouse BBQ,BBQ,silver,2024-12-30,4,0.7906,positive,0.625,0.925,Delivery & Timeliness,0.51,16
1087,14,Garden State Greens,Vegetarian,silver,2024-12-31,5,0.5106,positive,0.375,0.675,Value & Pricing,0.579,20
1069,14,Garden State Greens,Vegetarian,silver,2024-12-31,4,0.6369,positive,1.0,0.3,Food Quality & Taste,0.8372,16
