review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,review_text,word_count
954,12,Pacific Rim Catering,Asian Fusion,silver,2023-11-07,5,Portions were generous and well-presented. Our team raved about the food all afternoon. Competitive pricing without sacrificing quality.,18
353,5,Green Garden Catering,Vegetarian,gold,2023-11-07,5,Showed up early and had everything ready before our guests arrived. Packaging was neat and easy to serve. We have used them three times and they get better every time.,30
905,11,Saffron House,Middle Eastern,gold,2023-11-08,5,The food exceeded our expectations. Showed up early and had everything ready before our guests arrived. We have used them three times and they get better every time.,28
778,10,New England Deli,American,needs_improvement,2023-11-08,4,Showed up early and had everything ready before our guests arrived. Delivery was prompt and professional.,16
879,11,Saffron House,Middle Eastern,gold,2023-11-10,5,The driver was courteous and helpful with setup. A perfect variety of options for all dietary needs. Affordable and filling — will order again.,24
614,8,Mediterranean Table,Mediterranean,platinum,2023-11-11,5,Portions were generous and well-presented. The driver was courteous and helpful with setup. Competitive pricing without sacrificing quality.,18
193,3,Harbor Fresh Kitchen,American,silver,2023-11-11,4,The food was absolutely delicious. The food exceeded our expectations.,10
107,2,Spice Route Catering,Indian,gold,2023-11-12,5,"Our team raved about the food all afternoon. Arrived right on time, which is rare. Affordable and filling — will order again.",22
654,8,Mediterranean Table,Mediterranean,platinum,2023-11-15,5,Our team raved about the food all afternoon. The flavors were bold and authentic. Worth every penny for a team of 50.,22
448,6,Taqueria Del Sol,Mexican,gold,2023-11-16,4,"Incredibly fresh — you could taste the quality. The presentation was beautiful — looked catered, not just delivered.",18
758,9,Seoul Kitchen Catering,Korean,gold,2023-11-18,4,"Best catering we have had in the office. Everything was labeled clearly, including allergen info.",15
1143,15,Federal Street Fare,American,needs_improvement,2023-11-18,4,"On-time delivery made our event stress-free. Arrived right on time, which is rare.",13
269,4,Bella Cucina Events,Italian,platinum,2023-11-19,5,The flavors were bold and authentic. Eco-friendly containers were a nice touch. Our go-to caterer for all company events.,19
628,8,Mediterranean Table,Mediterranean,platinum,2023-11-19,4,Incredibly fresh — you could taste the quality. The flavors were bold and authentic.,14
80,1,Boston Box Lunch Co.,American,platinum,2023-11-20,5,Our team raved about the food all afternoon. Showed up early and had everything ready before our guests arrived. Competitive pricing without sacrificing quality.,24
857,11,Saffron House,Middle Eastern,gold,2023-11-20,5,The delivery team handled a difficult parking situation gracefully. The food was absolutely delicious. Highly recommend to other offices in the area.,22
151,2,Spice Route Catering,Indian,gold,2023-11-20,4,Best catering we have had in the office. The food was absolutely delicious.,13
607,8,Mediterranean Table,Mediterranean,platinum,2023-11-22,4,"Arrived right on time, which is rare. The flavors were bold and authentic.",13
86,1,Boston Box Lunch Co.,American,platinum,2023-11-23,5,Best catering we have had in the office. The food was absolutely delicious. Already booked our next order.,18
1002,13,The Smokehouse BBQ,BBQ,silver,2023-11-23,4,The quality of the ingredients was outstanding. The driver was courteous and helpful with setup.,15
171,2,Spice Route Catering,Indian,gold,2023-11-23,4,Best catering we have had in the office. A perfect variety of options for all dietary needs.,17
829,11,Saffron House,Middle Eastern,gold,2023-11-24,5,"Delivery was prompt and professional. Everything was labeled clearly, including allergen info. Great value for the price.",17
551,7,The Grain Bowl,American,silver,2023-11-25,4,Hot food arrived hot — impressive logistics. Packaging was neat and easy to serve.,14
339,4,Bella Cucina Events,Italian,platinum,2023-11-25,5,Hot food arrived hot — impressive logistics. The flavors were bold and authentic. Great value for the price.,18
459,6,Taqueria Del Sol,Mexican,gold,2023-11-26,4,The driver was courteous and helpful with setup. Showed up early and had everything ready before our guests arrived.,19
695,9,Seoul Kitchen Catering,Korean,gold,2023-11-26,5,Best catering we have had in the office. The quality of the ingredients was outstanding. We will definitely be ordering again.,21
501,6,Taqueria Del Sol,Mexican,gold,2023-11-27,5,Incredibly fresh — you could taste the quality. Our team raved about the food all afternoon. Already booked our next order.,21
1162,15,Federal Street Fare,American,needs_improvement,2023-11-27,3,Delivery was on time but setup took longer than expected. The food was absolutely delicious. I was frustrated and disappointed by how poorly the delivery was managed.,27
1023,13,The Smokehouse BBQ,BBQ,silver,2023-11-28,4,The flavors were bold and authentic. On-time delivery made our event stress-free.,12
817,10,New England Deli,American,needs_improvement,2023-11-28,4,"Everything tasted fresh and flavorful. Each item was packaged individually, which our team appreciated.",14
911,11,Saffron House,Middle Eastern,gold,2023-11-28,5,Portions were generous and well-presented. Incredibly fresh — you could taste the quality. Highly recommend to other offices in the area.,21
1,1,Boston Box Lunch Co.,American,platinum,2023-11-28,4,The food exceeded our expectations. Eco-friendly containers were a nice touch.,11
289,4,Bella Cucina Events,Italian,platinum,2023-11-28,5,Hot food arrived hot — impressive logistics. The delivery team handled a difficult parking situation gracefully. Worth every penny for a team of 50.,24
1136,14,Garden State Greens,Vegetarian,silver,2023-11-29,4,"Arrived right on time, which is rare. Best catering we have had in the office.",15
856,11,Saffron House,Middle Eastern,gold,2023-11-29,4,"The delivery team handled a difficult parking situation gracefully. Each item was packaged individually, which our team appreciated.",18
690,9,Seoul Kitchen Catering,Korean,gold,2023-11-29,5,"Showed up early and had everything ready before our guests arrived. Everything was labeled clearly, including allergen info. Already booked our next order.",23
152,2,Spice Route Catering,Indian,gold,2023-11-29,5,Hot food arrived hot — impressive logistics. The driver was courteous and helpful with setup. Competitive pricing without sacrificing quality.,20
124,2,Spice Route Catering,Indian,gold,2023-11-30,5,Delivery was prompt and professional. The flavors were bold and authentic. Worth every penny for a team of 50.,19
1138,14,Garden State Greens,Vegetarian,silver,2023-11-30,4,Hot food arrived hot — impressive logistics. Incredibly fresh — you could taste the quality.,15
597,8,Mediterranean Table,Mediterranean,platinum,2023-11-30,4,The food exceeded our expectations. The food was absolutely delicious.,10
824,10,New England Deli,American,needs_improvement,2023-11-30,4,On-time delivery made our event stress-free. A perfect variety of options for all dietary needs.,15
324,4,Bella Cucina Events,Italian,platinum,2023-12-01,5,"The food exceeded our expectations. Arrived right on time, which is rare. Affordable and filling — will order again.",19
228,3,Harbor Fresh Kitchen,American,silver,2023-12-02,4,Showed up early and had everything ready before our guests arrived. Delivery was prompt and professional.,16
743,9,Seoul Kitchen Catering,Korean,gold,2023-12-02,5,"The food was absolutely delicious. Each item was packaged individually, which our team appreciated. Affordable and filling — will order again.",21
887,11,Saffron House,Middle Eastern,gold,2023-12-04,4,Everything tasted fresh and flavorful. The delivery team handled a difficult parking situation gracefully.,14
596,8,Mediterranean Table,Mediterranean,platinum,2023-12-05,5,"Hot food arrived hot — impressive logistics. The presentation was beautiful — looked catered, not just delivered. Affordable and filling — will order again.",24
803,10,New England Deli,American,needs_improvement,2023-12-05,4,The flavors were bold and authentic. A perfect variety of options for all dietary needs.,15
693,9,Seoul Kitchen Catering,Korean,gold,2023-12-06,4,"Arrived right on time, which is rare. Eco-friendly containers were a nice touch.",13
137,2,Spice Route Catering,Indian,gold,2023-12-06,5,On-time delivery made our event stress-free. The flavors were bold and authentic. Worth every penny for a team of 50.,20
974,12,Pacific Rim Catering,Asian Fusion,silver,2023-12-06,4,The food was absolutely delicious. On-time delivery made our event stress-free.,11
88,1,Boston Box Lunch Co.,American,platinum,2023-12-06,5,The delivery team handled a difficult parking situation gracefully. The quality of the ingredients was outstanding. Competitive pricing without sacrificing quality.,21
58,1,Boston Box Lunch Co.,American,platinum,2023-12-07,5,The food exceeded our expectations. The delivery team handled a difficult parking situation gracefully. Our go-to caterer for all company events.,21
943,12,Pacific Rim Catering,Asian Fusion,silver,2023-12-08,4,Showed up early and had everything ready before our guests arrived. On-time delivery made our event stress-free.,17
454,6,Taqueria Del Sol,Mexican,gold,2023-12-08,4,The driver was courteous and helpful with setup. Everything tasted fresh and flavorful.,13
1128,14,Garden State Greens,Vegetarian,silver,2023-12-09,4,The food was absolutely delicious. The quality of the ingredients was outstanding.,12
836,11,Saffron House,Middle Eastern,gold,2023-12-10,4,The flavors were bold and authentic. Incredibly fresh — you could taste the quality.,14
550,7,The Grain Bowl,American,silver,2023-12-10,4,"Hot food arrived hot — impressive logistics. Everything was labeled clearly, including allergen info.",14
221,3,Harbor Fresh Kitchen,American,silver,2023-12-10,4,"Portions were generous and well-presented. Arrived right on time, which is rare.",12
337,4,Bella Cucina Events,Italian,platinum,2023-12-11,4,The driver was courteous and helpful with setup. The food was absolutely delicious.,13
481,6,Taqueria Del Sol,Mexican,gold,2023-12-13,5,The quality of the ingredients was outstanding. The driver was courteous and helpful with setup. Competitive pricing without sacrificing quality.,20
1049,13,The Smokehouse BBQ,BBQ,silver,2023-12-13,4,The food exceeded our expectations. The quality of the ingredients was outstanding.,12
712,9,Seoul Kitchen Catering,Korean,gold,2023-12-13,5,Incredibly fresh — you could taste the quality. The food was absolutely delicious. Worth every penny for a team of 50.,21
